Y,E1,E2,E3,E4,E5,E6,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25
-53981444.73,1219.097618,917.3452093,529.9177173,2416.89542,1181.286188,734.6135613,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
34360619270,20.97833861,1856.851818,-80.60513819,1176.926354,424.8917565,1631.46487,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0
-1.14734E+11,426.5532282,715.0501815,-261.6160124,1146.324761,274.3962357,447.7168359,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1
1.1038E+11,1107.072832,199.2092193,297.3861222,150.3439141,-178.6278919,172.5940843,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
2.02428E+11,1924.019373,-100.6694761,951.5483483,307.6218377,507.1063684,707.767143,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
-2061678370,-792.3330893,-243.5508852,136.6054951,1612.144867,1368.737381,1103.995309,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0
1158660172,1040.320733,729.8554268,-72.71347495,1093.623236,626.4429394,806.6468837,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
1.12201E+11,505.464699,-365.1708391,358.7982556,2185.299604,311.7065197,1158.391521,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0
2.55006E+11,474.1181388,772.4571948,529.4686393,1191.471667,1051.355409,1849.000552,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1
22793126225,447.2734158,-190.1094579,343.8706966,872.3695285,1026.716536,342.399973,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,NA,0,0
65017051259,827.6019758,750.1087367,1304.764422,1495.582122,372.1510582,199.7479961,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1
2.33008E+11,1770.828658,179.0636999,1352.031084,1606.608237,2270.729796,600.4398048,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
15193765321,205.0700728,-26.67860929,-61.64963961,1059.965596,2124.799998,1228.102117,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0
2.13586E+11,997.8231919,286.2991998,-24.03303733,2199.262142,1177.952842,1606.119468,1,0,0,1,0,0,1,0,0,1,0,NA,1,0,0,0,0,1,0,0,1,0,1,0,0
1.10075E+11,1002.398016,421.4415034,238.3587252,1070.500852,1155.121679,1716.885937,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
2.05064E+11,895.6792989,239.0310114,96.09792662,905.7299878,596.4797281,1085.722386,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0
2.61632E+11,908.0710342,751.6192921,201.2001422,2200.415353,476.693626,1660.486152,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
2.24675E+11,400.1169166,-605.2150808,-78.02308827,750.1428762,1889.932212,739.2669716,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1.51603E+11,1462.204743,696.1079915,-149.6093019,-80.87423336,257.6058976,869.7684662,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1
3.21063E+11,1261.199212,106.8272652,-145.6179451,531.9689775,1622.567992,1234.726734,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0
3.84498E+11,1942.65838,214.7272908,99.04557457,359.6796436,859.2984647,714.3706349,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0
3.13925E+11,1580.104506,587.0320685,246.7954202,927.9622895,742.6692413,1328.383811,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0
85812166220,1731.182287,754.8636804,553.6349842,908.688017,644.1782484,436.9683974,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1
3.21285E+11,986.4419083,741.5401415,719.3932244,815.3735322,978.339758,397.0684625,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0
1.21958E+11,1213.826843,515.8884632,362.223854,1345.129977,1546.118845,426.961306,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,NA,0,0
2.72011E+11,797.7265914,753.1990118,761.8494164,1307.297598,1331.410838,1083.075998,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1
58820820635,907.1785631,536.2677137,-990.4298572,1347.380802,655.5868819,653.2579719,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,NA
41299248164,34.42011421,542.8345487,505.4756916,1707.517562,304.6582048,1430.810584,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0
1.78422E+11,1428.767646,839.4768093,896.8355852,1819.546846,1214.163768,1118.12275,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1
-22184053227,559.4631796,931.9946271,165.7715896,966.0696763,138.5793903,909.4522176,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0
-31013835215,1824.949317,1116.415614,280.7081585,1203.116213,643.6061783,-142.009704,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
1.85422E+11,1735.599369,1216.899567,-285.0393573,1057.729639,167.7769825,1602.330731,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1
1.24442E+11,847.1191903,148.5306509,925.8929566,1347.246656,1596.541468,555.959388,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
2.35152E+11,987.8355683,1052.026263,-498.2410125,1784.845302,NA,402.0060154,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0
83765947428,661.9715641,352.7601767,26.177388,160.7881817,366.6351672,1129.781593,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0
29903746723,106.7926797,308.6527985,-183.5976821,1135.10792,282.2308228,332.5950953,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0
-46608712362,1207.012562,2413.69137,1268.682822,1315.936584,50.49366083,458.2540348,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1
3.06852E+11,1486.624389,-160.382538,-495.4139496,789.3060168,1181.210006,1101.047375,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0
-42878704175,1095.686892,1655.643762,-273.2085934,1363.429566,631.8410766,1427.353341,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1
1.52545E+11,873.5581204,62.65115988,-18.53744865,85.61997604,400.3629476,141.5217279,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1
2.95697E+11,904.7856003,479.5827957,582.8151104,1305.67649,177.63219,1036.150391,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0
2.25608E+11,1212.447504,1118.722444,70.80564362,1886.959366,-437.7902936,1109.054434,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3.00669E+11,990.117363,278.0312967,-201.242734,704.2771531,-45.97724937,1671.067575,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
-1.22467E+11,793.6654229,-70.12357272,422.384942,356.1995108,157.4199907,365.4983449,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0
2.34879E+11,1236.227823,-255.5499465,1277.801791,474.0491257,902.221116,613.8184302,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0
65999392135,1326.774679,693.9033158,900.5241738,1160.964556,495.2020468,1301.273197,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0
1.84615E+11,1670.188942,206.8751187,-252.1120709,681.7704102,422.1909038,1111.329817,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
2.98966E+11,1141.68535,947.0887627,528.789628,1164.500866,224.8634157,1743.934426,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1
-8180601130,758.5985531,1119.135012,1146.936999,786.7831697,1477.556164,468.5228189,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0
1.80047E+11,1494.318199,641.0651943,1047.961288,1139.064109,1336.32285,431.645083,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1
1.34365E+11,1489.64878,60.08931248,903.2360128,1876.557902,1338.928737,1577.977175,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0
2.34654E+11,1848.44325,606.9841876,1029.917066,1723.209979,1275.949234,1094.989145,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
-1.42015E+11,-78.08583036,827.55689,467.5441499,715.1932353,1481.697138,692.4439334,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1
2.8235E+11,986.6446143,700.5355196,439.3236326,1201.193664,137.6651079,1180.406532,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,NA
1.35553E+11,1596.160198,11.41072787,113.1137728,293.0767048,113.5374068,-106.8583812,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
2.12649E+11,136.0868438,486.4849687,419.4367967,1231.592041,844.315652,504.5927344,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
2.03768E+11,558.4169983,351.2019965,-310.9606337,668.6716443,2173.673111,602.0188863,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0
2.82375E+11,938.5667512,-534.9942302,64.39139896,1844.032509,2278.876508,1011.034459,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,NA
1.79421E+11,639.3847328,788.7768064,NA,1621.630421,1036.403152,740.3630466,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
38652017539,1007.912231,0.633109843,-172.9014719,747.9154306,1741.563846,781.6870062,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0
1.80105E+11,881.3322578,-353.321903,875.3367664,1770.996905,657.8049996,1270.838839,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0
1.59293E+11,610.8149998,497.9694146,116.5131317,964.3565338,1108.284969,494.8485062,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
56114886125,1668.280795,942.2597489,-46.22345733,-225.3228269,1376.068637,621.4800965,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0
-63799061234,-744.7460862,306.7671206,-320.7471599,-81.82346154,414.8657209,827.2594007,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1
1.39913E+11,1470.631591,826.0335059,-238.8421501,1594.541582,918.6050278,654.0087488,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0
1916844666,1507.247665,622.2493482,-224.6889585,1205.705014,570.2716581,-322.3916803,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1
2.86463E+11,1319.057341,983.0344322,-455.5017251,1092.711114,682.0265213,915.3933571,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
7498483163,-177.025628,248.3212442,185.7825539,226.6583104,1338.663387,1454.920609,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0
-29726634589,1793.368589,-28.78211406,774.2153348,1429.226281,1730.413265,-302.6384304,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
-46971876835,399.664199,1132.638156,-189.9963315,1419.886819,1304.152439,1301.413691,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,NA,1,1
-72382800522,705.5801205,400.8409618,327.1740638,924.905324,296.2178962,93.80106635,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1
2.67088E+11,1807.788125,528.8154388,1204.820473,-164.7847621,108.727934,1176.31958,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1
-83042193849,2078.136687,-1118.262275,437.1473936,728.8156988,1995.356264,-380.0158972,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1.87328E+11,753.5551883,-274.1616206,-54.19346647,1570.323617,158.6356618,1244.748138,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
-1.22181E+11,264.6942483,-663.4205214,699.0510873,759.9864106,772.4460965,-79.707003,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1
NA,NA,308.6974339,411.7021284,860.0322039,1050.308675,1467.197791,0,NA,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1
76949655582,1203.894052,1139.206633,-316.240586,940.3770931,717.2057873,833.7778217,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0
1.30788E+11,680.010767,1369.904296,524.3706015,1639.778011,1946.395395,1341.676475,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
3.20979E+11,2055.5359,145.193305,779.2611533,1676.862721,-205.3459857,289.8451618,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2.93164E+11,764.6416599,713.0789263,-775.3821502,1429.387287,1585.872219,1039.564703,1,0,1,1,1,1,1,0,1,0,NA,NA,0,0,0,1,1,0,0,1,0,0,1,0,0
90100583454,1267.136785,-58.84986987,1158.259518,362.0532069,206.4238325,295.1060611,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
3.47447E+11,555.0820522,829.0544073,853.6300906,2363.433709,858.4340338,1732.740869,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
3.17799E+11,2096.231909,1100.204906,-526.7107423,1713.905315,1884.647751,454.025099,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0
71913158613,792.4893859,1203.844624,-343.6101904,726.0046213,192.0275884,1749.433219,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1
1.16486E+11,1406.714902,314.3333976,243.6186124,1100.21002,1843.789229,620.7954092,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1
1.00198E+11,1325.793507,640.216074,1135.324335,1259.541774,232.0947496,1501.532952,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0
55309915198,1761.160706,543.0546658,-52.42979828,765.8525664,371.1551874,-79.21858941,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0
1.16606E+11,853.996602,-190.3976888,594.24965,1322.332246,1375.990527,1521.850757,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0
2.05945E+11,970.7071864,532.8780296,1078.059813,1147.907195,1797.251157,1858.519715,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1
55207782570,606.1338636,-372.1404181,-122.8635996,1494.886082,828.7991422,803.2232851,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
53312667487,833.8182828,323.676222,478.1141664,877.6380225,1037.349869,1283.749509,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0
1.80646E+11,448.5999456,1061.324383,104.1649157,154.2305844,470.6542467,1109.987052,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
2.32785E+11,1272.080444,1028.083429,820.525574,1262.272937,670.3391865,1648.735296,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0
1.37062E+11,1425.456838,-277.8254528,1125.980829,524.1885309,1207.336612,723.1367307,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1
2.39633E+11,1031.96829,342.4131893,139.3349908,-160.2275985,1709.158656,1216.152815,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1
3.69942E+11,1491.115887,1156.51643,-31.77522096,813.1507408,180.3904545,1457.558434,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1
90871787487,760.7680521,539.7420828,1723.877377,258.0265981,436.5348609,107.2771957,0,0,1,0,1,0,1,1,1,0,0,NA,1,1,0,1,1,1,0,1,1,0,1,1,0
NA,NA,569.9664879,1059.614011,680.2984669,186.7484649,103.3148638,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0
35847984539,26.42156072,1017.567434,179.6321966,506.1162551,438.1923496,648.2141638,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,NA,0,1
52052909987,877.6738259,441.1507818,348.3259674,2111.592539,432.3780078,478.3579121,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
3.13967E+11,1755.26428,668.6357086,1009.27446,703.1073425,599.6604335,1119.517681,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
NA,1499.837632,1277.132874,487.4257058,1237.180025,1759.927264,1053.445091,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1
5.56702E+11,1851.000508,170.5139359,-194.411715,1853.175948,670.7546296,2178.968214,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1.37575E+11,1240.379526,197.3464664,1107.311325,2022.771361,1397.761601,1709.610044,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1
-65846309992,1118.472747,-533.6769745,793.4198036,497.2364335,766.3684088,352.9457644,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0
1.05733E+11,1202.593012,642.9081226,793.8698108,591.1486683,1213.95491,-780.8819568,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0
3.97114E+11,1265.600996,227.0262414,255.6962229,-181.2213513,870.3544412,1529.929791,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1
1.14273E+11,952.8635205,594.1033638,332.0967428,1939.312144,1362.51588,70.10229218,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0
-92496065220,160.6067282,648.0962344,-319.1599368,1562.705325,1457.362056,1429.480361,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0
2.53994E+11,687.1676652,810.1988913,776.8573541,1117.599664,852.9303167,943.0691777,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0
2.33387E+11,1528.098813,1184.19879,-274.9329775,938.424066,2187.855392,1114.899819,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1
1.65803E+11,1653.599825,777.7624017,418.6509027,1261.65441,1646.763054,1069.078232,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
-1.0794E+11,-174.4489838,491.1322467,1412.365735,422.3797197,945.0676675,1724.607605,0,0,0,NA,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0
83946214703,1242.591645,-263.1333909,861.6090403,943.1941323,1146.125703,1259.166509,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0
1.02782E+11,669.1820818,1812.478404,-225.147157,314.5860203,1016.851054,1181.095229,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0
-11019457526,767.9809752,771.9304738,1088.041832,366.4342621,400.4667802,325.4859178,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0
2.21909E+11,932.6310762,341.0216038,-51.07324864,700.7859559,691.0013146,1019.773084,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0
-13698096052,1330.171727,893.4845524,13.85603117,2066.461039,782.3313002,113.5726207,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0
3.00771E+11,1490.017459,707.0846865,951.1193089,1497.220457,529.507166,1087.454772,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1
4.1063E+11,2085.371554,1067.253444,369.6748452,2123.093754,909.8215974,1752.206264,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1
NA,1030.79256,286.199481,NA,-308.9184099,2022.246679,NA,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1
3.09014E+11,1105.630762,441.6794209,926.7818413,723.4080162,49.75960971,1167.919577,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0
1.52541E+11,1543.812754,313.9242316,20.66232829,484.5920527,1236.457463,897.7461063,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0
31155925495,758.8423417,743.8108023,2206.993167,1299.1611,1716.853391,-1216.824187,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0
-4088715678,646.19459,2039.779694,-734.3906501,2008.235529,2452.034623,169.5184005,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
-1.20628E+11,1542.700328,132.0516564,488.602383,1397.672541,6.477796831,-118.9743018,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1
1.74791E+11,2578.516021,289.2722053,399.9446281,1389.532109,678.1289877,827.3928807,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
20263139954,129.3015539,320.1769791,1862.64125,382.6703846,969.8695973,1348.509948,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1
2.66584E+11,1277.274383,-128.1478196,812.1359123,1393.735057,1700.460845,660.9215637,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
7024603397,-6.189239209,667.4346326,-110.1036992,1115.463587,1348.520353,664.9143054,1,NA,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0
7962123756,502.7784262,1109.90585,452.3720429,1674.687756,NA,1232.181354,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
1.27338E+11,481.3450598,664.3159331,217.9586577,2363.300375,672.9848568,145.1894715,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1
44095939655,633.9834626,-493.6608422,787.0504044,585.8199245,896.1365181,1434.097498,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0
20387064026,-81.63297014,1607.427584,197.3975392,1025.401836,756.757697,217.9014997,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1
76476798428,477.4078686,1034.482526,421.2221882,465.3689213,1982.600236,1229.001099,1,1,1,NA,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0
1.76878E+11,1199.614479,1768.188722,-666.3220896,2320.592967,521.8554529,496.9735796,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1
-1.00706E+11,1045.586457,-116.468729,1395.71106,1061.346757,2051.32225,451.6966751,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1
3.09834E+11,673.5034328,730.0174302,535.5470343,379.3964705,1051.501415,448.9019766,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
1.18482E+11,1672.541236,-718.0161834,1088.216202,1287.66666,1160.287701,189.6900183,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
-49862140123,1327.807041,328.6850063,-769.5623104,510.4980549,733.1693796,-204.8309032,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1.99425E+11,767.2692897,1801.850499,NA,1990.182021,1206.571545,575.1788017,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0
-5945239105,338.8382293,1270.126804,-1218.047274,837.7049678,919.9183277,316.3262983,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,NA
3.85593E+11,1467.242024,461.0470697,569.2218994,957.7303489,883.5530712,1969.033958,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0
2.78015E+11,973.5166151,1051.360753,383.4601505,784.7916928,1417.155273,1263.709956,0,0,0,1,0,0,0,1,1,1,NA,0,1,1,1,0,1,1,0,1,NA,1,1,0,0
1.51235E+11,-89.36620127,138.6162301,60.24227591,1509.118556,1337.906091,-362.9880696,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1
88438519104,901.2794518,1501.154091,465.6480083,1328.00553,723.8148205,-14.02011136,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1
2.02227E+11,1068.723335,742.5129156,115.0322688,1725.751059,1144.618106,1430.087526,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,NA,1,0
55500466447,1096.721423,98.54099201,974.9354861,-134.9715589,1059.638479,896.8061608,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1
